po_number,po_date,supplier_id,ordered_by,quantity_liters,market_price_per_liter,actual_price_per_liter,total_cost_mmk,price_vs_market_pct,delivery_location,promised_delivery_date,actual_delivery_date,delivery_delay_days,status,order_type,ai_recommended,notes
PO-2026-0853,2026-03-08,SUP-003,U Min Htet,333.0,2958,3106,1034298,5.0,RH-001,2026-03-11,2026-03-11 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0854,2026-03-08,SUP-001,Ko Zaw Lin,100.0,2958,3017,301700,2.0,FB-003,2026-03-09,2026-03-09 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0855,2026-03-08,SUP-001,Daw Su Su,100.0,2958,3017,301700,2.0,FB-001,2026-03-10,2026-03-11 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0856,2026-03-08,SUP-004,Daw Su Su,100.0,2958,2958,295800,0.0,RC-006,2026-03-08,2026-03-09 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0857,2026-03-08,SUP-003,Ko Zaw Lin,103.0,2958,3106,319918,5.0,CENTRAL-DEPOT,2026-03-11,2026-03-12 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0858,2026-03-08,SUP-003,U Min Htet,100.0,2958,3106,310600,5.0,RC-001,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0859,2026-03-09,SUP-004,Ko Zaw Lin,130.0,3109,3109,404170,0.0,CENTRAL-DEPOT,2026-03-11,2026-03-11 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0860,2026-03-09,SUP-003,U Min Htet,100.0,3109,3411,341100,9.7,FR-001,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0861,2026-03-09,SUP-004,U Min Htet,196.0,3109,3214,629944,3.4,PM-004,2026-03-10,2026-03-10 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0862,2026-03-09,SUP-003,Ma Yin Mar,100.0,3109,3264,326400,5.0,RS-006,2026-03-13,2026-03-13 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0863,2026-03-09,SUP-004,U Min Htet,100.0,3109,3109,310900,0.0,RS-010,2026-03-10,2026-03-11 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0864,2026-03-09,SUP-002,Ko Zaw Lin,100.0,3109,3078,307800,-1.0,RC-003,2026-03-11,2026-03-11 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0865,2026-03-09,SUP-003,Ko Zaw Lin,100.0,3109,3264,326400,5.0,RC-006,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0866,2026-03-10,SUP-001,Ko Zaw Lin,100.0,2982,3042,304200,2.0,CENTRAL-DEPOT,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0867,2026-03-10,SUP-001,Ma Yin Mar,100.0,2982,3042,304200,2.0,CENTRAL-DEPOT,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0868,2026-03-10,SUP-003,Ko Zaw Lin,258.0,2982,3131,807798,5.0,RH-002,2026-03-13,2026-03-13 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0869,2026-03-10,SUP-004,Ko Zaw Lin,198.0,2982,3065,606870,2.8,DW-002,2026-03-10,2026-03-10 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0870,2026-03-10,SUP-004,Ma Yin Mar,100.0,2982,2982,298200,0.0,RC-010,2026-03-11,2026-03-12 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0871,2026-03-10,SUP-001,Daw Su Su,165.0,2982,3042,501930,2.0,PO-001,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0872,2026-03-11,SUP-002,U Min Htet,100.0,3127,3096,309600,-1.0,PO-002,2026-03-12,2026-03-14 00:00:00,2,DELIVERED,SCHEDULED,False,
PO-2026-0873,2026-03-11,SUP-003,U Min Htet,100.0,3127,3283,328300,5.0,FB-001,2026-03-15,2026-03-15 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0874,2026-03-11,SUP-002,Ko Zaw Lin,310.0,3127,3096,959760,-1.0,CENTRAL-DEPOT,2026-03-14,2026-03-14 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0875,2026-03-11,SUP-001,U Min Htet,100.0,3127,3190,319000,2.0,FV-003,2026-03-13,2026-03-13 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0876,2026-03-11,SUP-004,Ma Yin Mar,100.0,3127,3127,312700,0.0,RS-006,2026-03-12,2026-03-13 00:00:00,1,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0877,2026-03-11,SUP-003,Daw Su Su,233.0,3127,3373,785909,7.9,DW-002,2026-03-15,2026-03-15 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0878,2026-03-11,SUP-003,U Min Htet,160.0,3127,3382,541120,8.2,DC-001,2026-03-15,2026-03-15 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0879,2026-03-11,SUP-004,Ma Yin Mar,100.0,3127,3270,327000,4.6,CENTRAL-DEPOT,2026-03-12,2026-03-12 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0880,2026-03-12,SUP-003,Ko Zaw Lin,100.0,3162,3320,332000,5.0,FB-002,2026-03-16,2026-03-17 00:00:00,1,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0881,2026-03-12,SUP-002,Ma Yin Mar,100.0,3162,3130,313000,-1.0,FV-005,2026-03-15,2026-03-15 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0882,2026-03-12,SUP-002,U Min Htet,100.0,3162,3130,313000,-1.0,RC-004,2026-03-14,2026-03-15 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0883,2026-03-13,SUP-003,Ko Zaw Lin,133.0,3008,3158,420014,5.0,CENTRAL-DEPOT,2026-03-17,2026-03-18 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0884,2026-03-13,SUP-003,Ma Yin Mar,100.0,3008,3158,315800,5.0,CENTRAL-DEPOT,2026-03-16,2026-03-17 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0885,2026-03-13,SUP-003,U Min Htet,100.0,3008,3278,327800,9.0,FV-001,2026-03-17,2026-03-17 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0886,2026-03-13,SUP-004,Ko Zaw Lin,144.0,3008,3008,433152,0.0,DW-002,2026-03-14,2026-03-14 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0887,2026-03-14,SUP-004,Daw Su Su,118.0,3157,3157,372526,0.0,RS-006,2026-03-15,2026-03-15 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0888,2026-03-14,SUP-001,Ko Zaw Lin,100.0,3157,3220,322000,2.0,CENTRAL-DEPOT,2026-03-16,2026-03-16 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0889,2026-03-14,SUP-004,Daw Su Su,100.0,3157,3157,315700,0.0,CENTRAL-DEPOT,2026-03-15,2026-03-15 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0890,2026-03-14,SUP-004,U Min Htet,259.0,3157,3157,817663,0.0,RH-001,2026-03-16,2026-03-17 00:00:00,1,DELIVERED,BULK_BUY,False,
PO-2026-0891,2026-03-14,SUP-004,Daw Su Su,100.0,3157,3157,315700,0.0,RC-002,2026-03-16,2026-03-16 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0892,2026-03-14,SUP-003,U Min Htet,207.0,3157,3386,700902,7.3,CENTRAL-DEPOT,2026-03-18,2026-03-19 00:00:00,1,DELIVERED,EMERGENCY,False,
PO-2026-0893,2026-03-14,SUP-001,U Min Htet,100.0,3157,3372,337200,6.8,FV-002,2026-03-16,2026-03-18 00:00:00,2,DELIVERED,EMERGENCY,False,
PO-2026-0894,2026-03-15,SUP-002,Ma Yin Mar,100.0,3119,3088,308800,-1.0,DW-003,2026-03-18,2026-03-18 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0895,2026-03-15,SUP-003,Ko Zaw Lin,100.0,3119,3275,327500,5.0,CENTRAL-DEPOT,2026-03-19,2026-03-22 00:00:00,3,DELIVERED,SCHEDULED,False,
PO-2026-0896,2026-03-15,SUP-001,Daw Su Su,149.0,3119,3181,473969,2.0,RS-001,2026-03-16,2026-03-16 00:00:00,0,DELIVERED,BULK_BUY,False,
PO-2026-0897,2026-03-15,SUP-004,Daw Su Su,100.0,3119,3119,311900,0.0,RC-006,2026-03-17,2026-03-17 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0898,2026-03-15,SUP-004,Daw Su Su,100.0,3119,3260,326000,4.5,CENTRAL-DEPOT,2026-03-16,2026-03-16 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0899,2026-03-15,SUP-004,Daw Su Su,512.0,3119,3119,1596928,0.0,PM-002,2026-03-17,2026-03-17 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0900,2026-03-15,SUP-003,Ma Yin Mar,247.0,3119,3275,808925,5.0,CENTRAL-DEPOT,2026-03-18,2026-03-18 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0901,2026-03-16,SUP-003,U Min Htet,163.0,3158,3424,558112,8.4,RH-005,2026-03-20,2026-03-21 00:00:00,1,DELIVERED,EMERGENCY,False,
PO-2026-0902,2026-03-16,SUP-004,Ma Yin Mar,100.0,3158,3158,315800,0.0,RS-003,2026-03-17,2026-03-17 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0903,2026-03-16,SUP-003,Ma Yin Mar,100.0,3158,3316,331600,5.0,FB-003,2026-03-19,2026-03-19 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0904,2026-03-16,SUP-001,Ma Yin Mar,100.0,3158,3221,322100,2.0,RS-004,2026-03-18,2026-03-19 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0905,2026-03-16,SUP-001,U Min Htet,227.0,3158,3221,731167,2.0,DW-001,2026-03-18,2026-03-18 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0906,2026-03-16,SUP-002,Ko Zaw Lin,100.0,3158,3126,312600,-1.0,FR-001,2026-03-19,2026-03-19 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0907,2026-03-16,SUP-003,U Min Htet,100.0,3158,3316,331600,5.0,RS-008,2026-03-19,2026-03-20 00:00:00,1,DELIVERED,BULK_BUY,False,
PO-2026-0908,2026-03-17,SUP-001,Daw Su Su,209.0,3250,3315,692835,2.0,PM-002,2026-03-18,2026-03-18 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0909,2026-03-17,SUP-004,U Min Htet,100.0,3250,3250,325000,0.0,RC-009,2026-03-17,2026-03-17 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0910,2026-03-17,SUP-004,Ko Zaw Lin,100.0,3250,3250,325000,0.0,FB-005,2026-03-17,2026-03-18 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0911,2026-03-17,SUP-003,Ko Zaw Lin,100.0,3250,3412,341200,5.0,FV-003,2026-03-21,2026-03-22 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0912,2026-03-18,SUP-002,Ko Zaw Lin,102.0,3086,3055,311610,-1.0,DL-002,2026-03-19,2026-03-19 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0913,2026-03-18,SUP-004,Ko Zaw Lin,100.0,3086,3086,308600,0.0,RS-010,2026-03-18,2026-03-19 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0914,2026-03-18,SUP-003,Ko Zaw Lin,100.0,3086,3240,324000,5.0,RC-006,2026-03-22,2026-03-22 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0915,2026-03-18,SUP-001,U Min Htet,424.0,3086,3148,1334752,2.0,RH-005,2026-03-19,2026-03-21 00:00:00,2,DELIVERED,SCHEDULED,False,
PO-2026-0916,2026-03-18,SUP-003,Ma Yin Mar,100.0,3086,3378,337800,9.5,CENTRAL-DEPOT,2026-03-21,2026-03-24 00:00:00,3,DELIVERED,EMERGENCY,False,
PO-2026-0917,2026-03-19,SUP-004,Daw Su Su,100.0,3053,3053,305300,0.0,FR-003,2026-03-20,2026-03-20 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0918,2026-03-19,SUP-001,U Min Htet,100.0,3053,3114,311400,2.0,FV-004,2026-03-21,2026-03-22 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0919,2026-03-19,SUP-004,Ko Zaw Lin,100.0,3053,3053,305300,0.0,RS-005,2026-03-21,2026-03-21 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0920,2026-03-19,SUP-004,Daw Su Su,227.0,3053,3053,693031,0.0,RH-003,2026-03-21,2026-03-21 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0921,2026-03-19,SUP-003,U Min Htet,100.0,3053,3206,320600,5.0,CENTRAL-DEPOT,2026-03-23,2026-03-23 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0922,2026-03-20,SUP-002,Daw Su Su,100.0,3050,3020,302000,-1.0,CENTRAL-DEPOT,2026-03-21,2026-03-24 00:00:00,3,DELIVERED,SCHEDULED,False,
PO-2026-0923,2026-03-20,SUP-003,Ma Yin Mar,100.0,3050,3202,320200,5.0,CENTRAL-DEPOT,2026-03-24,2026-03-24 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0924,2026-03-20,SUP-001,Ma Yin Mar,243.0,3050,3111,755973,2.0,DC-001,2026-03-21,2026-03-21 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0925,2026-03-20,SUP-002,Daw Su Su,112.0,3050,3020,338240,-1.0,RH-004,2026-03-22,2026-03-22 00:00:00,0,DELIVERED,BULK_BUY,False,
PO-2026-0926,2026-03-20,SUP-002,Daw Su Su,100.0,3050,3020,302000,-1.0,FR-003,2026-03-22,2026-03-23 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0927,2026-03-20,SUP-002,Ko Zaw Lin,100.0,3050,3020,302000,-1.0,CENTRAL-DEPOT,2026-03-23,2026-03-23 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0928,2026-03-20,SUP-003,Ko Zaw Lin,100.0,3050,3202,320200,5.0,CENTRAL-DEPOT,2026-03-24,2026-03-26 00:00:00,2,DELIVERED,BULK_BUY,False,
PO-2026-0929,2026-03-21,SUP-004,Ma Yin Mar,100.0,3064,3064,306400,0.0,RS-009,2026-03-21,2026-03-21 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0930,2026-03-21,SUP-003,Daw Su Su,249.0,3064,3217,801033,5.0,CENTRAL-DEPOT,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0931,2026-03-21,SUP-001,U Min Htet,102.0,3064,3125,318750,2.0,RS-003,2026-03-22,2026-03-22 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0932,2026-03-21,SUP-003,Daw Su Su,100.0,3064,3217,321700,5.0,CENTRAL-DEPOT,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0933,2026-03-21,SUP-001,Ma Yin Mar,100.0,3064,3125,312500,2.0,RC-008,2026-03-22,2026-03-22 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0934,2026-03-21,SUP-002,Ma Yin Mar,100.0,3064,3130,313000,2.2,DW-002,2026-03-23,2026-03-23 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0935,2026-03-21,SUP-003,U Min Htet,100.0,3064,3217,321700,5.0,FV-004,2026-03-24,2026-03-25 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0936,2026-03-21,SUP-001,U Min Htet,100.0,3064,3125,312500,2.0,RC-004,2026-03-22,2026-03-22 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0937,2026-03-22,SUP-004,Ma Yin Mar,124.0,3131,3272,405728,4.5,DW-003,2026-03-23,2026-03-23 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0938,2026-03-22,SUP-004,Ko Zaw Lin,100.0,3131,3236,323600,3.4,CENTRAL-DEPOT,2026-03-22,2026-03-24 00:00:00,2,DELIVERED,EMERGENCY,False,
PO-2026-0939,2026-03-22,SUP-004,Ko Zaw Lin,100.0,3131,3131,313100,0.0,RS-009,2026-03-23,2026-03-23 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0940,2026-03-22,SUP-004,Daw Su Su,100.0,3131,3131,313100,0.0,RC-008,2026-03-23,2026-03-23 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0941,2026-03-22,SUP-002,U Min Htet,100.0,3131,3100,310000,-1.0,FV-001,2026-03-24,2026-03-26 00:00:00,2,DELIVERED,SCHEDULED,False,
PO-2026-0942,2026-03-22,SUP-004,Daw Su Su,435.0,3131,3287,1429845,5.0,PM-002,2026-03-24,2026-03-24 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0943,2026-03-22,SUP-004,U Min Htet,100.0,3131,3131,313100,0.0,CENTRAL-DEPOT,2026-03-22,2026-03-22 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0944,2026-03-22,SUP-003,Ma Yin Mar,100.0,3131,3288,328800,5.0,FR-002,2026-03-26,2026-03-26 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0945,2026-03-23,SUP-001,Ko Zaw Lin,101.0,3173,3236,326836,2.0,RS-009,2026-03-24,2026-03-24 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0946,2026-03-23,SUP-004,Ma Yin Mar,100.0,3173,3289,328900,3.7,FV-003,2026-03-24,2026-03-24 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0947,2026-03-23,SUP-001,U Min Htet,100.0,3173,3306,330600,4.2,CENTRAL-DEPOT,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0948,2026-03-23,SUP-001,Daw Su Su,100.0,3173,3236,323600,2.0,RS-002,2026-03-24,2026-03-24 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0949,2026-03-23,SUP-003,Ko Zaw Lin,100.0,3173,3332,333200,5.0,RS-001,2026-03-27,2026-03-28 00:00:00,1,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0950,2026-03-23,SUP-001,Ma Yin Mar,100.0,3173,3236,323600,2.0,PO-001,2026-03-24,2026-03-24 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0951,2026-03-23,SUP-004,Daw Su Su,100.0,3173,3173,317300,0.0,RC-009,2026-03-25,2026-03-27 00:00:00,2,DELIVERED,SCHEDULED,False,
PO-2026-0952,2026-03-23,SUP-002,Ma Yin Mar,100.0,3173,3141,314100,-1.0,CENTRAL-DEPOT,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0953,2026-03-24,SUP-001,Ma Yin Mar,100.0,3177,3241,324100,2.0,RS-008,2026-03-26,2026-03-26 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0954,2026-03-24,SUP-002,Daw Su Su,128.0,3177,3145,402560,-1.0,PM-002,2026-03-26,2026-03-28 00:00:00,2,DELIVERED,BULK_BUY,False,
PO-2026-0955,2026-03-24,SUP-004,Daw Su Su,100.0,3177,3177,317700,0.0,FR-003,2026-03-26,2026-03-27 00:00:00,1,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0956,2026-03-24,SUP-001,Ma Yin Mar,112.0,3177,3337,373744,5.0,FR-004,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0957,2026-03-24,SUP-002,U Min Htet,193.0,3177,3145,606985,-1.0,CENTRAL-DEPOT,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,BULK_BUY,False,
PO-2026-0958,2026-03-24,SUP-002,Daw Su Su,100.0,3177,3274,327400,3.1,RC-010,2026-03-26,2026-03-26 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0959,2026-03-24,SUP-004,Ma Yin Mar,100.0,3177,3253,325300,2.4,FR-005,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,EMERGENCY,False,
PO-2026-0960,2026-03-25,SUP-004,Daw Su Su,100.0,3230,3230,323000,0.0,CENTRAL-DEPOT,2026-03-26,2026-03-28 00:00:00,2,DELIVERED,SCHEDULED,False,
PO-2026-0961,2026-03-25,SUP-004,Daw Su Su,100.0,3230,3230,323000,0.0,RC-002,2026-03-25,2026-03-25 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0962,2026-03-25,SUP-004,Ma Yin Mar,100.0,3230,3230,323000,0.0,CENTRAL-DEPOT,2026-03-27,2026-03-27 00:00:00,0,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0963,2026-03-25,SUP-001,Ko Zaw Lin,100.0,3230,3295,329500,2.0,RS-001,2026-03-26,2026-03-27 00:00:00,1,DELIVERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0964,2026-03-25,SUP-002,U Min Htet,100.0,3230,3198,319800,-1.0,FR-004,2026-03-27,2026-03-27 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0965,2026-03-25,SUP-001,Daw Su Su,100.0,3230,3295,329500,2.0,RH-003,2026-03-26,2026-03-28 00:00:00,2,DELIVERED,SCHEDULED,False,
PO-2026-0966,2026-03-25,SUP-003,U Min Htet,224.0,3230,3392,759808,5.0,RH-003,2026-03-28,2026-03-28 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0967,2026-03-25,SUP-001,Daw Su Su,100.0,3230,3295,329500,2.0,FB-001,2026-03-26,2026-03-27 00:00:00,1,DELIVERED,SCHEDULED,False,
PO-2026-0968,2026-03-26,SUP-003,U Min Htet,100.0,3173,3332,333200,5.0,RH-003,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0969,2026-03-26,SUP-001,Ma Yin Mar,143.0,3173,3337,477191,5.2,CENTRAL-DEPOT,2026-03-28,2026-03-29 00:00:00,1,DELIVERED,EMERGENCY,False,
PO-2026-0970,2026-03-26,SUP-003,Daw Su Su,111.0,3173,3332,369852,5.0,DL-001,2026-03-29,,,IN_TRANSIT,SCHEDULED,False,
PO-2026-0971,2026-03-26,SUP-003,Ma Yin Mar,100.0,3173,3332,333200,5.0,RS-002,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0972,2026-03-26,SUP-004,Daw Su Su,100.0,3173,3173,317300,0.0,CENTRAL-DEPOT,2026-03-27,2026-03-27 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0973,2026-03-27,SUP-001,Daw Su Su,100.0,3298,3364,336400,2.0,FB-001,2026-03-28,2026-03-28 00:00:00,0,DELIVERED,SCHEDULED,False,
PO-2026-0974,2026-03-27,SUP-003,Ko Zaw Lin,100.0,3298,3463,346300,5.0,FV-004,2026-03-31,,,ORDERED,SCHEDULED,False,
PO-2026-0975,2026-03-27,SUP-003,U Min Htet,743.0,3298,3463,2573009,5.0,CENTRAL-DEPOT,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0976,2026-03-28,SUP-003,Ma Yin Mar,145.0,3170,3422,496190,7.9,RH-003,2026-04-01,,,ORDERED,EMERGENCY,False,
PO-2026-0977,2026-03-28,SUP-003,Daw Su Su,118.0,3170,3328,392704,5.0,DL-002,2026-03-31,,,ORDERED,SCHEDULED,False,
PO-2026-0978,2026-03-28,SUP-001,Ma Yin Mar,100.0,3170,3362,336200,6.1,FB-002,2026-03-30,,,ORDERED,EMERGENCY,False,
PO-2026-0979,2026-03-29,SUP-004,Daw Su Su,378.0,3418,3418,1292004,0.0,PM-001,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0980,2026-03-29,SUP-003,U Min Htet,100.0,3418,3743,374300,9.5,RC-009,2026-04-02,,,ORDERED,EMERGENCY,False,
PO-2026-0981,2026-03-29,SUP-004,U Min Htet,100.0,3418,3418,341800,0.0,FR-003,2026-03-31,,,ORDERED,BULK_BUY,True,AI recommended bulk buy
PO-2026-0982,2026-03-29,SUP-004,Ma Yin Mar,125.0,3418,3418,427250,0.0,FR-003,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0983,2026-03-29,SUP-002,Ma Yin Mar,100.0,3418,3384,338400,-1.0,FV-005,2026-03-31,,,ORDERED,BULK_BUY,False,
PO-2026-0984,2026-03-29,SUP-004,Daw Su Su,100.0,3418,3418,341800,0.0,CENTRAL-DEPOT,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0985,2026-03-29,SUP-001,U Min Htet,100.0,3418,3486,348600,2.0,CENTRAL-DEPOT,2026-03-30,,,ORDERED,SCHEDULED,False,
PO-2026-0986,2026-03-29,SUP-003,Daw Su Su,139.0,3418,3684,512076,7.8,CENTRAL-DEPOT,2026-04-01,,,ORDERED,EMERGENCY,False,
