date,store_id,diesel_stock_liters,diesel_purchased_liters,tank_capacity_liters,supplier_lead_time_days,days_of_coverage
2025-10-28,FB-005,80.0,0.0,100,1.1,10.6
2025-10-29,FB-005,100.0,65.9,100,1.9,13.8
2025-10-30,FB-005,91.5,0.0,100,0.8,10.8
2025-10-31,FB-005,81.6,0.0,100,0.9,8.2
2025-11-01,FB-005,74.0,0.0,100,0.9,9.7
2025-11-02,FB-005,68.8,0.0,100,2.1,13.4
2025-11-03,FB-005,61.8,0.0,100,1.0,8.7
2025-11-04,FB-005,58.0,0.0,100,0.9,15.3
2025-11-05,FB-005,100.0,76.6,100,2.9,13.6
2025-11-06,FB-005,100.0,62.8,100,2.7,22.3
2025-11-07,FB-005,90.9,0.0,100,2.1,10.0
2025-11-08,FB-005,80.7,0.0,100,1.1,7.9
2025-11-09,FB-005,100.0,62.7,100,2.2,14.1
2025-11-10,FB-005,100.0,72.5,100,2.9,18.9
2025-11-11,FB-005,89.0,0.0,100,2.9,8.1
2025-11-12,FB-005,100.0,79.2,100,1.3,9.1
2025-11-13,FB-005,90.5,0.0,100,1.6,9.5
2025-11-14,FB-005,83.8,0.0,100,2.1,12.5
2025-11-15,FB-005,79.9,0.0,100,2.1,20.5
2025-11-16,FB-005,74.9,0.0,100,1.9,15.1
2025-11-17,FB-005,66.0,0.0,100,2.7,7.4
2025-11-18,FB-005,100.0,71.9,100,1.1,11.9
2025-11-19,FB-005,93.3,0.0,100,1.1,13.9
2025-11-20,FB-005,87.1,0.0,100,1.4,14.0
2025-11-21,FB-005,82.7,0.0,100,2.0,18.7
2025-11-22,FB-005,74.8,0.0,100,2.4,9.5
2025-11-23,FB-005,70.2,0.0,100,2.0,15.2
2025-11-24,FB-005,100.0,42.2,100,3.0,15.6
2025-11-25,FB-005,91.8,0.0,100,1.8,11.1
2025-11-26,FB-005,84.4,0.0,100,1.4,11.5
2025-11-27,FB-005,100.0,67.8,100,1.6,15.1
2025-11-28,FB-005,93.8,0.0,100,3.1,15.2
2025-11-29,FB-005,86.0,0.0,100,2.7,11.0
2025-11-30,FB-005,100.0,52.6,100,1.4,18.3
2025-12-01,FB-005,92.0,0.0,100,3.0,11.5
2025-12-02,FB-005,85.0,0.0,100,1.6,12.2
2025-12-03,FB-005,76.1,0.0,100,2.2,8.5
2025-12-04,FB-005,69.3,0.0,100,1.6,10.2
2025-12-05,FB-005,100.0,54.5,100,2.2,15.4
2025-12-06,FB-005,90.1,0.0,100,1.5,9.1
2025-12-07,FB-005,84.0,0.0,100,3.1,13.7
2025-12-08,FB-005,76.1,0.0,100,3.1,9.7
2025-12-09,FB-005,65.5,0.0,100,2.6,6.1
2025-12-10,FB-005,61.2,0.0,100,3.1,14.2
2025-12-11,FB-005,54.7,0.0,100,2.8,8.4
2025-12-12,FB-005,100.0,66.7,100,2.9,13.4
2025-12-13,FB-005,91.9,0.0,100,2.9,11.3
2025-12-14,FB-005,83.3,0.0,100,2.6,9.8
2025-12-15,FB-005,77.1,0.0,100,2.9,12.4
2025-12-16,FB-005,68.0,0.0,100,1.7,7.5
2025-12-17,FB-005,100.0,48.2,100,2.0,16.7
2025-12-18,FB-005,88.9,0.0,100,2.2,8.0
2025-12-19,FB-005,83.1,0.0,100,2.2,14.2
2025-12-20,FB-005,77.7,0.0,100,3.3,14.4
2025-12-21,FB-005,67.3,0.0,100,2.8,6.4
2025-12-22,FB-005,63.2,0.0,100,2.1,15.8
2025-12-23,FB-005,55.6,0.0,100,2.3,7.3
2025-12-24,FB-005,49.7,0.0,100,3.4,8.4
2025-12-25,FB-005,39.9,0.0,100,2.7,4.1
2025-12-26,FB-005,32.2,0.0,100,3.2,4.2
2025-12-27,FB-005,24.1,0.0,100,1.8,3.0
2025-12-28,FB-005,94.0,77.0,100,3.1,13.4
2025-12-29,FB-005,88.8,0.0,100,2.9,16.8
2025-12-30,FB-005,81.9,0.0,100,2.4,12.0
2025-12-31,FB-005,100.0,72.5,100,2.8,14.2
2026-01-01,FB-005,95.1,0.0,100,2.5,19.6
2026-01-02,FB-005,85.9,0.0,100,3.3,9.3
2026-01-03,FB-005,78.5,0.0,100,3.4,10.7
2026-01-04,FB-005,100.0,61.0,100,1.8,13.2
2026-01-05,FB-005,89.0,0.0,100,2.3,8.1
2026-01-06,FB-005,79.5,0.0,100,3.0,8.4
2026-01-07,FB-005,71.5,0.0,100,2.7,8.9
2026-01-08,FB-005,66.5,0.0,100,2.1,13.3
2026-01-09,FB-005,55.5,0.0,100,2.2,5.1
2026-01-10,FB-005,50.0,0.0,100,2.5,9.0
2026-01-11,FB-005,43.8,0.0,100,1.9,7.0
2026-01-12,FB-005,38.0,0.0,100,2.2,6.6
2026-01-13,FB-005,29.9,0.0,100,1.8,3.7
2026-01-14,FB-005,73.0,47.9,100,1.8,15.1
2026-01-15,FB-005,68.3,0.0,100,3.3,14.6
2026-01-16,FB-005,62.9,0.0,100,3.3,11.7
2026-01-17,FB-005,52.1,0.0,100,3.3,4.8
2026-01-18,FB-005,43.8,0.0,100,3.0,5.3
2026-01-19,FB-005,33.0,0.0,100,3.7,3.1
2026-01-20,FB-005,25.1,0.0,100,3.5,3.2
2026-01-21,FB-005,67.8,48.8,100,3.0,11.0
2026-01-22,FB-005,61.2,0.0,100,2.7,9.3
2026-01-23,FB-005,100.0,67.7,100,2.5,21.8
2026-01-24,FB-005,92.7,0.0,100,1.8,12.8
2026-01-25,FB-005,84.8,0.0,100,3.4,10.7
2026-01-26,FB-005,76.9,0.0,100,3.6,9.7
2026-01-27,FB-005,71.9,0.0,100,3.4,14.4
2026-01-28,FB-005,67.1,0.0,100,2.5,14.2
2026-01-29,FB-005,100.0,74.4,100,2.5,26.2
2026-01-30,FB-005,92.3,0.0,100,3.7,12.0
2026-01-31,FB-005,85.4,0.0,100,2.9,12.4
2026-02-01,FB-005,100.0,48.5,100,3.0,9.5
2026-02-02,FB-005,100.0,49.6,100,3.1,16.1
2026-02-03,FB-005,88.8,0.0,100,3.3,7.9
2026-02-04,FB-005,100.0,74.4,100,2.9,14.0
2026-02-05,FB-005,92.2,0.0,100,2.9,11.9
2026-02-06,FB-005,100.0,74.3,100,2.9,11.6
2026-02-07,FB-005,91.2,0.0,100,2.2,10.3
2026-02-08,FB-005,81.1,0.0,100,2.4,8.0
2026-02-09,FB-005,76.0,0.0,100,3.1,15.2
2026-02-10,FB-005,100.0,43.2,100,2.3,22.9
2026-02-11,FB-005,88.9,0.0,100,2.8,8.0
2026-02-12,FB-005,82.4,0.0,100,2.1,12.6
2026-02-13,FB-005,77.7,0.0,100,2.3,16.4
2026-02-14,FB-005,100.0,47.2,100,2.3,12.0
2026-02-15,FB-005,94.3,0.0,100,3.0,16.6
2026-02-16,FB-005,100.0,64.4,100,3.3,21.9
2026-02-17,FB-005,96.0,0.0,100,3.7,24.1
2026-02-18,FB-005,87.5,0.0,100,2.9,10.3
2026-02-19,FB-005,79.8,0.0,100,3.5,10.4
2026-02-20,FB-005,71.2,0.0,100,4.0,8.2
2026-02-21,FB-005,67.2,0.0,100,3.1,16.8
2026-02-22,FB-005,100.0,66.1,100,4.1,12.2
2026-02-23,FB-005,90.6,0.0,100,3.8,9.7
2026-02-24,FB-005,79.5,0.0,100,3.2,7.1
2026-02-25,FB-005,75.0,0.0,100,3.1,16.7
2026-02-26,FB-005,100.0,74.5,100,4.0,24.9
2026-02-27,FB-005,95.6,0.0,100,2.7,21.7
2026-02-28,FB-005,87.6,0.0,100,4.1,11.0
2026-03-01,FB-005,81.0,0.0,100,3.5,12.1
2026-03-02,FB-005,100.0,70.1,100,3.8,9.8
2026-03-03,FB-005,89.4,0.0,100,3.0,8.4
2026-03-04,FB-005,78.5,0.0,100,3.9,7.2
2026-03-05,FB-005,71.6,0.0,100,3.6,10.5
2026-03-06,FB-005,100.0,68.4,100,2.6,11.0
2026-03-07,FB-005,92.9,0.0,100,3.6,13.1
2026-03-08,FB-005,85.6,0.0,100,3.9,11.7
2026-03-09,FB-005,100.0,79.4,100,2.9,14.3
2026-03-10,FB-005,89.3,0.0,100,4.2,8.3
2026-03-11,FB-005,85.2,0.0,100,2.7,20.9
2026-03-12,FB-005,100.0,75.9,100,2.6,13.8
2026-03-13,FB-005,90.0,0.0,100,3.3,9.0
2026-03-14,FB-005,82.5,0.0,100,2.9,11.0
2026-03-15,FB-005,76.8,0.0,100,3.1,13.6
2026-03-16,FB-005,68.5,0.0,100,2.8,8.2
2026-03-17,FB-005,61.6,0.0,100,3.7,8.8
2026-03-18,FB-005,100.0,55.1,100,4.3,12.1
2026-03-19,FB-005,93.3,0.0,100,4.0,14.0
2026-03-20,FB-005,83.0,0.0,100,3.4,8.0
2026-03-21,FB-005,72.1,0.0,100,3.4,6.6
2026-03-22,FB-005,100.0,68.8,100,4.0,9.8
2026-03-23,FB-005,91.9,0.0,100,4.1,11.4
2026-03-24,FB-005,100.0,45.4,100,4.4,12.7
2026-03-25,FB-005,89.6,0.0,100,4.1,8.7
2026-03-26,FB-005,100.0,79.1,100,2.9,24.8
2026-03-27,FB-005,95.7,0.0,100,3.7,22.5
2026-03-28,FB-005,91.2,0.0,100,2.8,19.9
2026-03-29,FB-005,80.1,0.0,100,4.1,7.3
2025-10-01,FR-001,160.0,127.6,160,1.1,10.6
2025-10-02,FR-001,148.4,0.0,160,1.7,12.7
2025-10-03,FR-001,139.2,0.0,160,0.8,15.1
2025-10-04,FR-001,127.1,0.0,160,1.9,10.6
2025-10-05,FR-001,118.9,0.0,160,1.4,14.4
2025-10-06,FR-001,101.0,0.0,160,1.7,5.6
2025-10-07,FR-001,91.9,0.0,160,0.6,10.2
2025-10-08,FR-001,75.9,0.0,160,0.7,4.7
2025-10-09,FR-001,61.3,0.0,160,2.1,4.2
2025-10-10,FR-001,53.0,0.0,160,2.2,6.4
2025-10-11,FR-001,39.2,0.0,160,0.9,2.8
2025-10-12,FR-001,159.9,127.1,160,2.1,24.7
2025-10-13,FR-001,145.7,0.0,160,1.6,10.3
2025-10-14,FR-001,130.4,0.0,160,2.3,8.5
2025-10-15,FR-001,123.7,0.0,160,1.7,18.4
2025-10-16,FR-001,106.6,0.0,160,1.6,6.2
2025-10-17,FR-001,90.6,0.0,160,1.0,5.7
2025-10-18,FR-001,78.0,0.0,160,2.0,6.2
2025-10-19,FR-001,160.0,113.7,160,1.7,20.1
2025-10-20,FR-001,146.7,0.0,160,1.5,11.1
2025-10-21,FR-001,137.2,0.0,160,2.6,14.3
2025-10-22,FR-001,127.5,0.0,160,1.9,13.1
2025-10-23,FR-001,110.8,0.0,160,2.3,6.7
2025-10-24,FR-001,98.9,0.0,160,1.1,8.3
2025-10-25,FR-001,160.0,108.3,160,2.2,21.7
2025-10-26,FR-001,160.0,89.8,160,2.5,25.2
2025-10-27,FR-001,151.3,0.0,160,2.6,17.4
2025-10-28,FR-001,136.4,0.0,160,1.0,9.1
2025-10-29,FR-001,126.5,0.0,160,2.3,12.8
2025-10-30,FR-001,117.6,0.0,160,1.3,13.2
2025-10-31,FR-001,101.7,0.0,160,1.6,6.4
2025-11-01,FR-001,89.7,0.0,160,2.1,7.5
2025-11-02,FR-001,160.0,95.0,160,1.1,10.4
2025-11-03,FR-001,153.2,0.0,160,1.8,22.6
2025-11-04,FR-001,140.4,0.0,160,2.4,11.0
2025-11-05,FR-001,122.8,0.0,160,1.6,7.0
2025-11-06,FR-001,107.5,0.0,160,1.8,7.0
2025-11-07,FR-001,97.1,0.0,160,2.8,9.3
2025-11-08,FR-001,84.6,0.0,160,2.5,6.8
2025-11-09,FR-001,69.8,0.0,160,1.2,4.7
2025-11-10,FR-001,157.0,98.2,160,2.1,14.2
2025-11-11,FR-001,140.5,0.0,160,2.6,8.5
2025-11-12,FR-001,160.0,93.6,160,2.4,10.9
2025-11-13,FR-001,143.6,0.0,160,3.0,8.8
2025-11-14,FR-001,132.7,0.0,160,1.2,12.2
2025-11-15,FR-001,160.0,77.9,160,2.5,16.2
2025-11-16,FR-001,144.0,0.0,160,1.5,9.0
2025-11-17,FR-001,133.4,0.0,160,2.1,12.6
2025-11-18,FR-001,123.8,0.0,160,1.6,12.9
2025-11-19,FR-001,114.4,0.0,160,2.3,12.2
2025-11-20,FR-001,160.0,94.8,160,2.3,18.9
2025-11-21,FR-001,147.3,0.0,160,2.2,11.6
2025-11-22,FR-001,138.9,0.0,160,2.1,16.5
2025-11-23,FR-001,130.1,0.0,160,2.7,14.9
2025-11-24,FR-001,122.0,0.0,160,1.1,15.0
2025-11-25,FR-001,160.0,82.7,160,3.1,15.2
2025-11-26,FR-001,151.7,0.0,160,1.5,18.2
2025-11-27,FR-001,134.7,0.0,160,2.5,7.9
2025-11-28,FR-001,124.2,0.0,160,2.8,11.9
2025-11-29,FR-001,110.2,0.0,160,2.0,7.8
2025-11-30,FR-001,160.0,82.8,160,1.8,9.1
2025-12-01,FR-001,151.9,0.0,160,2.8,18.7
2025-12-02,FR-001,145.3,0.0,160,2.0,22.0
2025-12-03,FR-001,133.6,0.0,160,2.2,11.4
2025-12-04,FR-001,126.2,0.0,160,3.2,17.2
2025-12-05,FR-001,111.1,0.0,160,2.0,7.3
2025-12-06,FR-001,103.7,0.0,160,2.3,14.0
2025-12-07,FR-001,89.4,0.0,160,3.2,6.3
2025-12-08,FR-001,148.4,69.6,160,1.5,14.0
2025-12-09,FR-001,137.3,0.0,160,1.5,12.4
2025-12-10,FR-001,121.9,0.0,160,1.5,7.9
2025-12-11,FR-001,106.0,0.0,160,1.5,6.7
2025-12-12,FR-001,160.0,118.2,160,1.8,12.7
2025-12-13,FR-001,148.9,0.0,160,3.2,13.4
2025-12-14,FR-001,136.0,0.0,160,3.2,10.5
2025-12-15,FR-001,129.0,0.0,160,2.5,18.5
2025-12-16,FR-001,112.9,0.0,160,2.7,7.0
2025-12-17,FR-001,101.2,0.0,160,2.2,8.7
2025-12-18,FR-001,83.4,0.0,160,2.4,4.7
2025-12-19,FR-001,69.3,0.0,160,2.6,4.9
2025-12-20,FR-001,58.1,0.0,160,2.5,5.2
2025-12-21,FR-001,42.2,0.0,160,1.6,2.6
2025-12-22,FR-001,146.5,113.1,160,2.1,16.8
2025-12-23,FR-001,133.3,0.0,160,1.9,10.1
2025-12-24,FR-001,160.0,87.5,160,1.8,12.6
2025-12-25,FR-001,144.9,0.0,160,2.4,9.6
2025-12-26,FR-001,131.3,0.0,160,1.9,9.6
2025-12-27,FR-001,117.8,0.0,160,2.9,8.7
2025-12-28,FR-001,110.0,0.0,160,2.9,14.2
2025-12-29,FR-001,92.7,0.0,160,2.6,5.4
2025-12-30,FR-001,75.8,0.0,160,2.4,4.5
2025-12-31,FR-001,65.0,0.0,160,2.5,6.0
2026-01-01,FR-001,47.8,0.0,160,2.4,2.8
2026-01-02,FR-001,124.9,86.0,160,2.6,14.0
2026-01-03,FR-001,118.3,0.0,160,2.5,18.0
2026-01-04,FR-001,105.0,0.0,160,1.7,7.9
2026-01-05,FR-001,98.9,0.0,160,2.1,16.1
2026-01-06,FR-001,86.6,0.0,160,3.5,7.1
2026-01-07,FR-001,71.1,0.0,160,3.0,4.6
2026-01-08,FR-001,55.3,0.0,160,3.5,3.5
2026-01-09,FR-001,37.3,0.0,160,2.9,2.1
2026-01-10,FR-001,129.4,106.6,160,2.5,9.0
2026-01-11,FR-001,117.0,0.0,160,3.4,9.4
2026-01-12,FR-001,109.8,0.0,160,3.3,15.3
2026-01-13,FR-001,98.0,0.0,160,2.8,8.4
2026-01-14,FR-001,90.2,0.0,160,2.1,11.5
2026-01-15,FR-001,77.8,0.0,160,2.6,6.3
2026-01-16,FR-001,61.4,0.0,160,1.9,3.7
2026-01-17,FR-001,128.1,79.7,160,3.3,9.9
2026-01-18,FR-001,114.3,0.0,160,1.8,8.3
2026-01-19,FR-001,160.0,116.2,160,3.6,14.4
2026-01-20,FR-001,148.3,0.0,160,2.7,12.6
2026-01-21,FR-001,141.5,0.0,160,2.1,20.8
2026-01-22,FR-001,124.6,0.0,160,3.6,7.4
2026-01-23,FR-001,160.0,79.2,160,3.5,10.4
2026-01-24,FR-001,149.3,0.0,160,1.9,14.0
2026-01-25,FR-001,135.8,0.0,160,3.7,10.0
2026-01-26,FR-001,128.3,0.0,160,2.9,17.2
2026-01-27,FR-001,117.5,0.0,160,3.5,10.9
2026-01-28,FR-001,104.9,0.0,160,2.0,8.3
2026-01-29,FR-001,90.9,0.0,160,3.1,6.5
2026-01-30,FR-001,75.6,0.0,160,2.9,4.9
2026-01-31,FR-001,60.1,0.0,160,3.8,3.9
2026-02-01,FR-001,45.9,0.0,160,2.9,3.2
2026-02-02,FR-001,148.2,108.9,160,3.0,22.2
2026-02-03,FR-001,140.3,0.0,160,2.5,18.0
2026-02-04,FR-001,160.0,97.2,160,2.0,20.0
2026-02-05,FR-001,143.9,0.0,160,3.5,9.0
2026-02-06,FR-001,130.7,0.0,160,2.5,9.9
2026-02-07,FR-001,123.8,0.0,160,2.9,17.9
2026-02-08,FR-001,160.0,105.8,160,3.9,10.1
2026-02-09,FR-001,151.4,0.0,160,2.9,17.5
2026-02-10,FR-001,160.0,104.3,160,2.8,20.6
2026-02-11,FR-001,144.7,0.0,160,4.0,9.5
2026-02-12,FR-001,131.8,0.0,160,2.7,10.2
2026-02-13,FR-001,160.0,122.1,160,2.7,17.6
2026-02-14,FR-001,143.2,0.0,160,2.6,8.5
2026-02-15,FR-001,134.1,0.0,160,3.2,14.7
2026-02-16,FR-001,124.7,0.0,160,4.0,13.4
2026-02-17,FR-001,110.6,0.0,160,3.4,7.8
2026-02-18,FR-001,160.0,72.6,160,3.1,9.6
2026-02-19,FR-001,145.2,0.0,160,3.6,9.8
2026-02-20,FR-001,128.7,0.0,160,3.8,7.8
2026-02-21,FR-001,119.6,0.0,160,3.6,13.1
2026-02-22,FR-001,160.0,91.3,160,3.1,12.1
2026-02-23,FR-001,160.0,97.6,160,4.0,12.6
2026-02-24,FR-001,152.3,0.0,160,2.1,19.8
2026-02-25,FR-001,143.6,0.0,160,4.0,16.5
2026-02-26,FR-001,125.9,0.0,160,3.8,7.1
2026-02-27,FR-001,109.1,0.0,160,3.7,6.5
2026-02-28,FR-001,102.5,0.0,160,2.2,15.5
2026-03-01,FR-001,95.7,0.0,160,2.7,14.0
2026-03-02,FR-001,85.0,0.0,160,3.4,7.9
2026-03-03,FR-001,138.0,69.7,160,4.1,8.3
2026-03-04,FR-001,160.0,97.5,160,3.7,17.0
2026-03-05,FR-001,160.0,111.8,160,3.8,13.5
2026-03-06,FR-001,160.0,76.2,160,3.1,14.8
2026-03-07,FR-001,145.6,0.0,160,3.9,10.1
2026-03-08,FR-001,131.2,0.0,160,3.8,9.1
2026-03-09,FR-001,117.4,0.0,160,3.2,8.5
2026-03-10,FR-001,160.0,103.7,160,2.4,20.0
2026-03-11,FR-001,149.4,0.0,160,2.4,14.0
2026-03-12,FR-001,143.3,0.0,160,3.6,23.6
2026-03-13,FR-001,135.0,0.0,160,2.9,16.2
2026-03-14,FR-001,123.5,0.0,160,4.1,10.8
2026-03-15,FR-001,110.0,0.0,160,4.0,8.1
2026-03-16,FR-001,98.0,0.0,160,3.1,8.2
2026-03-17,FR-001,81.9,0.0,160,2.8,5.1
2026-03-18,FR-001,160.0,102.2,160,2.7,24.8
2026-03-19,FR-001,146.2,0.0,160,2.7,10.6
2026-03-20,FR-001,136.5,0.0,160,3.6,14.1
2026-03-21,FR-001,122.9,0.0,160,4.4,9.0
2026-03-22,FR-001,106.3,0.0,160,2.7,6.4
2026-03-23,FR-001,97.4,0.0,160,3.7,11.0
2026-03-24,FR-001,86.6,0.0,160,2.6,8.0
2026-03-25,FR-001,80.0,0.0,160,3.2,12.0
2026-03-26,FR-001,69.1,0.0,160,3.5,6.4
2026-03-27,FR-001,57.2,0.0,160,2.5,4.8
2026-03-28,FR-001,44.5,0.0,160,2.6,3.5
2026-03-29,FR-001,160.0,126.6,160,2.9,15.6
2025-10-01,FR-002,160.0,99.5,160,1.5,10.7
2025-10-02,FR-002,148.3,0.0,160,1.5,12.7
2025-10-03,FR-002,136.6,0.0,160,1.1,11.6
2025-10-04,FR-002,160.0,105.9,160,0.6,14.1
2025-10-05,FR-002,143.4,0.0,160,2.3,8.7
2025-10-06,FR-002,132.0,0.0,160,2.3,11.5
2025-10-07,FR-002,116.3,0.0,160,1.8,7.4
2025-10-08,FR-002,104.6,0.0,160,1.2,8.9
2025-10-09,FR-002,94.9,0.0,160,1.5,9.8
2025-10-10,FR-002,88.5,0.0,160,1.9,14.0
2025-10-11,FR-002,77.2,0.0,160,1.9,6.8
2025-10-12,FR-002,71.0,0.0,160,1.2,11.4
2025-10-13,FR-002,58.1,0.0,160,1.4,4.5
2025-10-14,FR-002,44.2,0.0,160,1.4,3.2
2025-10-15,FR-002,138.4,104.8,160,1.0,13.1
2025-10-16,FR-002,126.7,0.0,160,1.3,10.8
2025-10-17,FR-002,112.3,0.0,160,0.9,7.8
2025-10-18,FR-002,105.1,0.0,160,1.0,14.6
2025-10-19,FR-002,160.0,124.6,160,1.7,10.7
2025-10-20,FR-002,148.0,0.0,160,1.9,12.4
2025-10-21,FR-002,131.8,0.0,160,1.1,8.1
2025-10-22,FR-002,114.2,0.0,160,2.1,6.5
2025-10-23,FR-002,97.5,0.0,160,1.4,5.9
2025-10-24,FR-002,87.8,0.0,160,2.5,9.1
2025-10-25,FR-002,160.0,100.2,160,2.3,9.9
2025-10-26,FR-002,160.0,92.6,160,1.0,11.0
2025-10-27,FR-002,143.3,0.0,160,2.5,8.6
2025-10-28,FR-002,133.3,0.0,160,1.0,13.4
2025-10-29,FR-002,125.8,0.0,160,2.4,16.7
2025-10-30,FR-002,113.6,0.0,160,1.1,9.3
2025-10-31,FR-002,160.0,80.8,160,2.5,8.9
2025-11-01,FR-002,151.7,0.0,160,1.5,18.4
2025-11-02,FR-002,143.8,0.0,160,2.8,18.2
2025-11-03,FR-002,127.5,0.0,160,1.1,7.8
2025-11-04,FR-002,111.6,0.0,160,2.4,7.0
2025-11-05,FR-002,160.0,72.5,160,1.1,10.9
2025-11-06,FR-002,143.2,0.0,160,1.2,8.5
2025-11-07,FR-002,131.7,0.0,160,2.3,11.4
2025-11-08,FR-002,118.3,0.0,160,2.9,8.9
2025-11-09,FR-002,102.7,0.0,160,2.6,6.6
2025-11-10,FR-002,96.6,0.0,160,2.5,15.7
2025-11-11,FR-002,89.8,0.0,160,2.1,13.2
2025-11-12,FR-002,82.4,0.0,160,2.6,11.2
2025-11-13,FR-002,70.8,0.0,160,2.3,6.1
2025-11-14,FR-002,55.2,0.0,160,2.3,3.5
2025-11-15,FR-002,143.0,97.4,160,2.2,14.9
2025-11-16,FR-002,136.7,0.0,160,1.6,21.9
2025-11-17,FR-002,120.4,0.0,160,1.9,7.4
2025-11-18,FR-002,106.8,0.0,160,2.8,7.9
2025-11-19,FR-002,160.0,115.3,160,1.7,9.6
2025-11-20,FR-002,144.9,0.0,160,1.7,9.6
2025-11-21,FR-002,127.3,0.0,160,2.4,7.2
2025-11-22,FR-002,120.3,0.0,160,2.0,17.2
2025-11-23,FR-002,110.0,0.0,160,2.3,10.7
2025-11-24,FR-002,95.1,0.0,160,2.7,6.3
2025-11-25,FR-002,77.3,0.0,160,2.4,4.3
2025-11-26,FR-002,59.8,0.0,160,2.2,3.4
2025-11-27,FR-002,123.6,73.1,160,1.9,13.2
2025-11-28,FR-002,117.4,0.0,160,3.0,19.0
2025-11-29,FR-002,109.7,0.0,160,2.7,14.3
2025-11-30,FR-002,98.5,0.0,160,2.2,8.8
2025-12-01,FR-002,82.8,0.0,160,2.0,5.3
2025-12-02,FR-002,74.6,0.0,160,1.9,9.1
2025-12-03,FR-002,58.2,0.0,160,2.0,3.6
2025-12-04,FR-002,129.6,84.4,160,2.1,10.0
2025-12-05,FR-002,123.1,0.0,160,1.8,18.9
2025-12-06,FR-002,160.0,123.9,160,3.1,23.9
2025-12-07,FR-002,146.1,0.0,160,2.5,10.5
2025-12-08,FR-002,129.1,0.0,160,2.7,7.6
2025-12-09,FR-002,160.0,108.7,160,2.2,9.3
2025-12-10,FR-002,160.0,116.9,160,3.1,14.5
2025-12-11,FR-002,151.4,0.0,160,2.6,17.6
2025-12-12,FR-002,160.0,118.6,160,2.3,9.0
2025-12-13,FR-002,147.2,0.0,160,2.2,11.5
2025-12-14,FR-002,130.7,0.0,160,1.9,7.9
2025-12-15,FR-002,123.4,0.0,160,2.6,16.8
2025-12-16,FR-002,114.9,0.0,160,2.0,13.6
2025-12-17,FR-002,160.0,77.6,160,2.1,22.3
2025-12-18,FR-002,160.0,115.0,160,2.3,18.9
2025-12-19,FR-002,151.3,0.0,160,2.7,17.4
2025-12-20,FR-002,160.0,70.2,160,1.7,11.8
2025-12-21,FR-002,160.0,73.9,160,1.8,10.8
2025-12-22,FR-002,144.1,0.0,160,2.6,9.0
2025-12-23,FR-002,134.2,0.0,160,1.9,13.6
2025-12-24,FR-002,160.0,99.5,160,1.6,13.1
2025-12-25,FR-002,149.8,0.0,160,1.6,14.7
2025-12-26,FR-002,143.7,0.0,160,3.3,23.5
2025-12-27,FR-002,133.6,0.0,160,1.7,13.3
2025-12-28,FR-002,160.0,89.9,160,3.5,9.8
2025-12-29,FR-002,147.1,0.0,160,1.8,11.4
2025-12-30,FR-002,160.0,80.7,160,3.1,9.3
2025-12-31,FR-002,145.1,0.0,160,3.3,9.7
2026-01-01,FR-002,160.0,69.1,160,3.1,16.2
2026-01-02,FR-002,149.0,0.0,160,3.2,13.5
2026-01-03,FR-002,140.4,0.0,160,2.8,16.4
2026-01-04,FR-002,123.3,0.0,160,1.9,7.2
2026-01-05,FR-002,160.0,114.4,160,1.8,12.0
2026-01-06,FR-002,147.0,0.0,160,3.4,11.3
2026-01-07,FR-002,131.0,0.0,160,2.7,8.2
2026-01-08,FR-002,114.9,0.0,160,3.1,7.1
2026-01-09,FR-002,107.2,0.0,160,2.3,13.9
2026-01-10,FR-002,89.3,0.0,160,2.0,5.0
2026-01-11,FR-002,80.8,0.0,160,3.2,9.4
2026-01-12,FR-002,66.9,0.0,160,1.9,4.8
2026-01-13,FR-002,160.0,119.5,160,2.3,9.0
2026-01-14,FR-002,160.0,118.5,160,2.2,12.7
2026-01-15,FR-002,143.3,0.0,160,1.7,8.6
2026-01-16,FR-002,134.3,0.0,160,3.5,14.9
2026-01-17,FR-002,160.0,89.4,160,2.0,12.5
2026-01-18,FR-002,149.4,0.0,160,3.2,14.0
2026-01-19,FR-002,136.8,0.0,160,1.8,10.9
2026-01-20,FR-002,126.8,0.0,160,3.2,12.7
2026-01-21,FR-002,160.0,79.5,160,1.7,17.1
2026-01-22,FR-002,148.7,0.0,160,1.8,13.2
2026-01-23,FR-002,131.3,0.0,160,2.9,7.5
2026-01-24,FR-002,125.2,0.0,160,3.2,20.6
2026-01-25,FR-002,160.0,73.7,160,2.2,15.9
2026-01-26,FR-002,153.7,0.0,160,2.8,24.3
2026-01-27,FR-002,147.2,0.0,160,2.1,22.6
2026-01-28,FR-002,136.9,0.0,160,2.0,13.4
2026-01-29,FR-002,160.0,111.3,160,2.2,14.5
2026-01-30,FR-002,150.6,0.0,160,2.0,16.0
2026-01-31,FR-002,143.6,0.0,160,2.6,20.6
2026-02-01,FR-002,131.7,0.0,160,2.3,11.1
2026-02-02,FR-002,123.7,0.0,160,2.6,15.3
2026-02-03,FR-002,114.6,0.0,160,2.0,12.7
2026-02-04,FR-002,160.0,69.6,160,2.8,24.7
2026-02-05,FR-002,145.7,0.0,160,3.8,10.2
2026-02-06,FR-002,129.3,0.0,160,2.6,7.9
2026-02-07,FR-002,114.1,0.0,160,3.7,7.5
2026-02-08,FR-002,160.0,109.4,160,3.9,10.4
