date,store_id,blackout_hours,generator_hours,grid_hours,diesel_consumed_liters,diesel_cost_mmk,grid_cost_mmk,solar_kwh,total_energy_cost_mmk,operating_mode_actual,operating_mode_planned,submitted_by,submitted_at
2025-11-12,RC-008,7.6,6.0,8.4,0.5,1578.0,63.0,0.0,1641.0,FULL,FULL,U Kyaw,2025-11-12 18:56:00
2025-11-13,RC-008,8.4,7.5,7.6,0.5,1568.0,57.0,0.0,1625.0,SELECTIVE,SELECTIVE,Daw Su,2025-11-13 20:05:00
2025-11-14,RC-008,7.9,6.1,8.1,0.5,1519.0,61.0,0.0,1580.0,FULL,FULL,U Aung Ko,2025-11-14 19:24:00
2025-11-15,RC-008,5.9,4.8,10.1,0.3,928.0,76.0,0.0,1004.0,SELECTIVE,SELECTIVE,Ma Thida,2025-11-15 20:41:00
2025-11-16,RC-008,4.6,4.0,11.4,0.2,622.0,86.0,0.0,708.0,FULL,FULL,Ma Thida,2025-11-16 21:14:00
2025-11-17,RC-008,7.2,5.9,8.8,0.4,1290.0,66.0,0.0,1356.0,FULL,FULL,U Kyaw,2025-11-17 19:38:00
2025-11-18,RC-008,8.7,7.7,7.3,0.5,1582.0,55.0,0.0,1637.0,FULL,FULL,U Kyaw,2025-11-18 19:57:00
2025-11-19,RC-008,7.2,5.9,8.8,0.5,1496.0,66.0,0.0,1562.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-11-19 20:06:00
2025-11-20,RC-008,9.0,6.8,7.0,0.5,1577.0,52.0,0.0,1629.0,SELECTIVE,SELECTIVE,U Kyaw,2025-11-20 20:40:00
2025-11-21,RC-008,7.7,7.0,8.3,0.5,1546.0,62.0,0.0,1608.0,FULL,FULL,U Kyaw,2025-11-21 20:59:00
2025-11-22,RC-008,1.5,1.2,14.5,0.1,307.0,109.0,0.0,416.0,FULL,FULL,Ma Thida,2025-11-22 20:46:00
2025-11-23,RC-008,6.4,6.1,9.6,0.5,1456.0,72.0,0.0,1528.0,FULL,FULL,Daw Su,2025-11-23 19:16:00
2025-11-24,RC-008,9.6,7.8,6.4,0.5,1472.0,48.0,0.0,1520.0,FULL,FULL,Ma Thida,2025-11-24 19:47:00
2025-11-25,RC-008,7.6,6.7,8.4,0.5,1466.0,63.0,0.0,1529.0,FULL,FULL,U Aung Ko,2025-11-25 19:27:00
2025-11-26,RC-008,5.4,4.2,10.6,0.4,1115.0,80.0,0.0,1195.0,FULL,FULL,Ko Zaw,2025-11-26 20:00:00
2025-11-27,RC-008,10.8,9.5,5.2,0.5,1414.0,39.0,0.0,1453.0,SELECTIVE,SELECTIVE,Daw Su,2025-11-27 19:45:00
2025-11-28,RC-008,9.2,6.9,6.8,0.4,1150.0,51.0,0.0,1201.0,FULL,FULL,Ko Zaw,2025-11-28 20:32:00
2025-11-29,RC-008,0.8,0.7,15.2,0.1,293.0,114.0,0.0,407.0,FULL,FULL,U Aung Ko,2025-11-29 19:46:00
2025-11-30,RC-008,5.1,4.6,10.9,0.3,842.0,82.0,0.0,924.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-11-30 19:04:00
2025-12-01,RC-008,9.5,9.2,6.5,0.6,1699.0,49.0,0.0,1748.0,FULL,FULL,Ko Zaw,2025-12-01 18:11:00
2025-12-02,RC-008,9.7,9.5,6.3,0.6,1654.0,47.0,0.0,1701.0,FULL,FULL,Daw Su,2025-12-02 20:37:00
2025-12-03,RC-008,9.8,9.1,6.2,0.7,1924.0,46.0,0.0,1970.0,FULL,FULL,U Aung Ko,2025-12-03 20:18:00
2025-12-04,RC-008,8.5,6.8,7.5,0.5,1455.0,56.0,0.0,1511.0,FULL,FULL,Ko Zaw,2025-12-04 19:11:00
2025-12-05,RC-008,6.7,5.4,9.3,0.4,1182.0,70.0,0.0,1252.0,FULL,FULL,Daw Su,2025-12-05 19:52:00
2025-12-06,RC-008,6.6,5.7,9.4,0.4,1137.0,70.0,0.0,1207.0,FULL,FULL,Ma Thida,2025-12-06 20:04:00
2025-12-07,RC-008,4.8,4.8,11.2,0.3,879.0,84.0,0.0,963.0,REDUCED,REDUCED,Ko Zaw,2025-12-07 20:16:00
2025-12-08,RC-008,9.0,6.8,7.0,0.4,1152.0,52.0,0.0,1204.0,FULL,FULL,Ko Zaw,2025-12-08 20:25:00
2025-12-09,RC-008,8.6,7.2,7.4,0.5,1402.0,56.0,0.0,1458.0,FULL,FULL,Ma Thida,2025-12-09 19:55:00
2025-12-10,RC-008,7.5,7.0,8.5,0.4,1155.0,64.0,0.0,1219.0,FULL,FULL,Daw Su,2025-12-10 20:43:00
2025-12-11,RC-008,7.6,7.3,8.4,0.6,1791.0,63.0,0.0,1854.0,FULL,FULL,U Aung Ko,2025-12-11 19:24:00
2025-12-12,RC-008,7.9,7.1,8.1,0.5,1432.0,61.0,0.0,1493.0,FULL,FULL,U Kyaw,2025-12-12 19:27:00
2025-12-13,RC-008,2.6,2.1,13.4,0.1,300.0,100.0,0.0,400.0,FULL,FULL,Ma Thida,2025-12-13 21:13:00
2025-12-14,RC-008,7.9,5.5,8.1,0.4,1067.0,61.0,0.0,1128.0,FULL,FULL,Daw Su,2025-12-14 20:12:00
2025-12-15,RC-008,7.0,5.0,9.0,0.3,884.0,68.0,0.0,952.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-15 19:11:00
2025-12-16,RC-008,7.0,5.5,9.0,0.3,869.0,68.0,0.0,937.0,FULL,FULL,Daw Su,2025-12-16 20:21:00
2025-12-17,RC-008,7.3,6.4,8.7,0.4,1148.0,65.0,0.0,1213.0,FULL,FULL,U Aung Ko,2025-12-17 18:22:00
2025-12-18,RC-008,10.0,8.4,6.0,0.6,1745.0,45.0,0.0,1790.0,FULL,FULL,Ko Zaw,2025-12-18 20:37:00
2025-12-19,RC-008,9.5,7.6,6.5,0.5,1375.0,49.0,0.0,1424.0,FULL,FULL,Ma Thida,2025-12-19 19:59:00
2025-12-20,RC-008,4.6,4.0,11.4,0.3,870.0,86.0,0.0,956.0,FULL,FULL,Ko Zaw,2025-12-20 19:27:00
2025-12-21,RC-008,5.4,4.2,10.6,0.3,886.0,80.0,0.0,966.0,FULL,FULL,Ko Zaw,2025-12-21 19:08:00
2025-12-22,RC-008,8.0,7.8,8.0,0.5,1526.0,60.0,0.0,1586.0,FULL,FULL,Daw Su,2025-12-22 21:03:00
2025-12-23,RC-008,9.2,7.2,6.8,0.6,1740.0,51.0,0.0,1791.0,SELECTIVE,SELECTIVE,U Kyaw,2025-12-23 20:47:00
2025-12-24,RC-008,5.1,4.9,10.9,0.4,1154.0,82.0,0.0,1236.0,FULL,FULL,Ko Zaw,2025-12-24 19:38:00
2025-12-25,RC-008,9.1,8.7,6.9,0.5,1460.0,52.0,0.0,1512.0,FULL,FULL,U Kyaw,2025-12-25 19:39:00
2025-12-26,RC-008,5.1,4.1,10.9,0.3,912.0,82.0,0.0,994.0,SELECTIVE,SELECTIVE,Ma Thida,2025-12-26 20:20:00
2025-12-27,RC-008,4.9,4.6,11.1,0.3,901.0,83.0,0.0,984.0,SELECTIVE,SELECTIVE,U Kyaw,2025-12-27 19:01:00
2025-12-28,RC-008,5.4,5.1,10.6,0.3,883.0,80.0,0.0,963.0,FULL,FULL,Ko Zaw,2025-12-28 20:23:00
2025-12-29,RC-008,9.6,8.6,6.4,0.7,2125.0,48.0,0.0,2173.0,FULL,FULL,U Aung Ko,2025-12-29 20:32:00
2025-12-30,RC-008,8.2,7.3,7.8,0.6,1807.0,58.0,0.0,1865.0,FULL,FULL,Ma Thida,2025-12-30 19:13:00
2025-12-31,RC-008,9.3,6.6,6.7,0.5,1546.0,50.0,0.0,1596.0,FULL,FULL,U Aung Ko,2025-12-31 21:25:00
2026-01-01,RC-008,7.6,5.7,8.4,0.4,1187.0,63.0,0.0,1250.0,FULL,FULL,Ma Thida,2026-01-01 19:17:00
2026-01-02,RC-008,8.8,8.2,7.2,0.6,1804.0,54.0,0.0,1858.0,FULL,FULL,Ma Thida,2026-01-02 19:06:00
2026-01-03,RC-008,6.8,5.2,9.2,0.3,903.0,69.0,0.0,972.0,FULL,FULL,Daw Su,2026-01-03 18:14:00
2026-01-04,RC-008,5.1,3.9,10.9,0.2,587.0,82.0,0.0,669.0,FULL,FULL,Ko Zaw,2026-01-04 20:59:00
2026-01-05,RC-008,8.0,7.2,8.0,0.5,1541.0,60.0,0.0,1601.0,FULL,FULL,U Kyaw,2026-01-05 20:29:00
2026-01-06,RC-008,6.6,6.2,9.4,0.4,1235.0,70.0,0.0,1305.0,FULL,FULL,Ko Zaw,2026-01-06 20:15:00
2026-01-07,RC-008,8.7,7.0,7.3,0.6,1846.0,55.0,0.0,1901.0,REDUCED,REDUCED,Ma Thida,2026-01-07 19:10:00
2026-01-08,RC-008,5.1,3.9,10.9,0.3,919.0,82.0,0.0,1001.0,FULL,FULL,U Aung Ko,2026-01-08 19:52:00
2026-01-09,RC-008,8.0,7.2,8.0,0.4,1191.0,60.0,0.0,1251.0,FULL,FULL,Ma Thida,2026-01-09 18:23:00
2026-01-10,RC-008,4.4,3.4,11.6,0.2,613.0,87.0,0.0,700.0,FULL,FULL,Ko Zaw,2026-01-10 19:35:00
2026-01-11,RC-008,7.2,5.3,8.8,0.4,1402.0,66.0,0.0,1468.0,FULL,FULL,U Aung Ko,2026-01-11 19:03:00
2026-01-12,RC-008,8.5,8.4,7.5,0.6,2086.0,56.0,0.0,2142.0,FULL,FULL,Daw Su,2026-01-12 19:13:00
2026-01-13,RC-008,6.0,5.1,10.0,0.3,1060.0,75.0,0.0,1135.0,SELECTIVE,SELECTIVE,Ma Thida,2026-01-13 19:07:00
2026-01-14,RC-008,8.0,7.7,8.0,0.6,2151.0,60.0,0.0,2211.0,FULL,FULL,Daw Su,2026-01-14 18:00:00
2026-01-15,RC-008,9.3,6.6,6.7,0.4,1440.0,50.0,0.0,1490.0,REDUCED,REDUCED,Ko Zaw,2026-01-15 21:08:00
2026-01-16,RC-008,7.8,7.1,8.2,0.4,1430.0,61.0,0.0,1491.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-01-16 20:24:00
2026-01-17,RC-008,3.8,3.2,12.2,0.3,1076.0,92.0,0.0,1168.0,FULL,FULL,Daw Su,2026-01-17 19:10:00
2026-01-18,RC-008,6.2,4.4,9.8,0.3,1070.0,74.0,0.0,1144.0,FULL,FULL,Ma Thida,2026-01-18 20:52:00
2026-01-19,RC-008,9.9,8.8,6.1,0.5,1710.0,46.0,0.0,1756.0,FULL,FULL,U Kyaw,2026-01-19 20:45:00
2026-01-20,RC-008,10.2,10.0,5.8,0.5,1573.0,44.0,0.0,1617.0,FULL,FULL,U Aung Ko,2026-01-20 20:20:00
2026-01-21,RC-008,8.6,7.8,7.4,0.5,1578.0,56.0,0.0,1634.0,FULL,FULL,U Kyaw,2026-01-21 18:17:00
2026-01-22,RC-008,8.6,6.1,7.4,0.5,1674.0,56.0,0.0,1730.0,FULL,FULL,Ma Thida,2026-01-22 19:10:00
2026-01-23,RC-008,5.2,5.0,10.8,0.3,941.0,81.0,0.0,1022.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-01-23 20:00:00
2026-01-24,RC-008,5.5,4.9,10.5,0.4,1272.0,79.0,0.0,1351.0,FULL,FULL,Daw Su,2026-01-24 20:39:00
2026-01-25,RC-008,5.6,4.0,10.4,0.3,946.0,78.0,0.0,1024.0,FULL,FULL,Ko Zaw,2026-01-25 20:17:00
2026-01-26,RC-008,4.8,4.3,11.2,0.4,1225.0,84.0,0.0,1309.0,FULL,FULL,Ma Thida,2026-01-26 20:56:00
2026-01-27,RC-008,7.6,6.3,8.4,0.4,1298.0,63.0,0.0,1361.0,FULL,FULL,Daw Su,2026-01-27 19:37:00
2026-01-28,RC-008,10.6,8.8,5.4,0.6,1928.0,40.0,0.0,1968.0,REDUCED,REDUCED,Ma Thida,2026-01-28 21:03:00
2026-01-29,RC-008,7.7,7.1,8.3,0.4,1286.0,62.0,0.0,1348.0,SELECTIVE,SELECTIVE,Daw Su,2026-01-29 18:09:00
2026-01-30,RC-008,9.9,7.5,6.1,0.6,1847.0,46.0,0.0,1893.0,FULL,FULL,Ko Zaw,2026-01-30 21:09:00
2026-01-31,RC-008,6.7,5.3,9.3,0.4,1304.0,70.0,0.0,1374.0,FULL,FULL,Ko Zaw,2026-01-31 21:27:00
2026-02-01,RC-008,6.0,5.7,10.0,0.4,1214.0,75.0,0.0,1289.0,FULL,FULL,U Kyaw,2026-02-01 18:54:00
2026-02-02,RC-008,9.6,8.1,6.4,0.5,1595.0,48.0,0.0,1643.0,FULL,FULL,U Aung Ko,2026-02-02 20:01:00
2026-02-03,RC-008,8.5,8.4,7.5,0.5,1658.0,56.0,0.0,1714.0,REDUCED,REDUCED,Daw Su,2026-02-03 20:55:00
2026-02-04,RC-008,11.4,9.6,4.6,0.7,2140.0,34.0,0.0,2174.0,REDUCED,REDUCED,Ma Thida,2026-02-04 20:30:00
2026-02-05,RC-008,10.4,9.3,5.6,0.7,2161.0,42.0,0.0,2203.0,FULL,FULL,U Aung Ko,2026-02-05 19:39:00
2026-02-06,RC-008,8.3,8.1,7.7,0.6,1882.0,58.0,0.0,1940.0,FULL,FULL,Ma Thida,2026-02-06 19:10:00
2026-02-07,RC-008,6.8,6.8,9.2,0.5,1542.0,69.0,0.0,1611.0,FULL,FULL,Ko Zaw,2026-02-07 19:17:00
2026-02-08,RC-008,3.9,3.6,12.1,0.3,899.0,91.0,0.0,990.0,FULL,FULL,Daw Su,2026-02-08 19:42:00
2026-02-09,RC-008,7.9,7.5,8.1,0.4,1248.0,61.0,0.0,1309.0,FULL,FULL,U Kyaw,2026-02-09 20:17:00
2026-02-10,RC-008,8.5,7.3,7.5,0.6,1816.0,56.0,0.0,1872.0,FULL,FULL,Ma Thida,2026-02-10 19:11:00
2026-02-11,RC-008,5.8,4.1,10.2,0.2,629.0,76.0,0.0,705.0,REDUCED,REDUCED,Ko Zaw,2026-02-11 19:22:00
2026-02-12,RC-008,7.0,6.1,9.0,0.4,1211.0,68.0,0.0,1279.0,FULL,FULL,Ma Thida,2026-02-12 19:15:00
2026-02-13,RC-008,8.6,7.1,7.4,0.5,1610.0,56.0,0.0,1666.0,FULL,FULL,U Kyaw,2026-02-13 20:22:00
2026-02-14,RC-008,5.1,4.8,10.9,0.3,909.0,82.0,0.0,991.0,FULL,FULL,Ko Zaw,2026-02-14 18:13:00
2026-02-15,RC-008,3.8,3.5,12.2,0.2,612.0,92.0,0.0,704.0,FULL,FULL,Ma Thida,2026-02-15 19:40:00
2026-02-16,RC-008,8.3,7.6,7.7,0.5,1574.0,58.0,0.0,1632.0,FULL,FULL,Ma Thida,2026-02-16 20:03:00
2026-02-17,RC-008,6.3,5.7,9.7,0.4,1283.0,73.0,0.0,1356.0,FULL,FULL,Ko Zaw,2026-02-17 19:51:00
2026-02-18,RC-008,10.0,9.0,6.0,0.6,1992.0,45.0,0.0,2037.0,FULL,FULL,U Kyaw,2026-02-18 18:19:00
2026-02-19,RC-008,8.7,6.2,7.3,0.3,1021.0,55.0,0.0,1076.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-02-19 20:26:00
2026-02-20,RC-008,9.9,9.1,6.1,0.7,2216.0,46.0,0.0,2262.0,FULL,FULL,Ko Zaw,2026-02-20 18:23:00
2026-02-21,RC-008,4.4,3.7,11.6,0.3,992.0,87.0,0.0,1079.0,FULL,FULL,Ma Thida,2026-02-21 20:45:00
2026-02-22,RC-008,6.9,5.8,9.1,0.3,992.0,68.0,0.0,1060.0,FULL,FULL,Daw Su,2026-02-22 18:47:00
2026-02-23,RC-008,6.8,4.8,9.2,0.3,1004.0,69.0,0.0,1073.0,FULL,FULL,Daw Su,2026-02-23 20:58:00
2026-02-24,RC-008,7.8,6.1,8.2,0.5,1591.0,61.0,0.0,1652.0,FULL,FULL,Ko Zaw,2026-02-24 20:42:00
2026-02-25,RC-008,8.6,7.2,7.4,0.4,1178.0,56.0,0.0,1234.0,SELECTIVE,SELECTIVE,U Kyaw,2026-02-25 18:48:00
2026-02-26,RC-008,8.3,8.0,7.7,0.4,1236.0,58.0,0.0,1294.0,FULL,FULL,U Aung Ko,2026-02-26 19:10:00
2026-02-27,RC-008,11.2,10.0,4.8,0.7,2150.0,36.0,0.0,2186.0,SELECTIVE,SELECTIVE,Ma Thida,2026-02-27 20:10:00
2026-02-28,RC-008,5.8,4.5,10.2,0.4,1226.0,76.0,0.0,1302.0,FULL,FULL,U Aung Ko,2026-02-28 20:43:00
2026-03-01,RC-008,6.6,6.3,9.4,0.5,1536.0,70.0,0.0,1606.0,FULL,FULL,Ma Thida,2026-03-01 19:38:00
2026-03-02,RC-008,10.5,8.9,5.5,0.6,1794.0,41.0,0.0,1835.0,FULL,FULL,U Kyaw,2026-03-02 18:08:00
2026-03-03,RC-008,10.3,8.0,5.7,0.5,1532.0,43.0,0.0,1575.0,FULL,FULL,Ma Thida,2026-03-03 19:32:00
2026-03-04,RC-008,10.6,7.8,5.4,0.5,1534.0,40.0,0.0,1574.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-03-04 18:54:00
2026-03-05,RC-008,11.7,11.7,4.3,0.8,2392.0,32.0,0.0,2424.0,FULL,FULL,Daw Su,2026-03-05 19:46:00
2026-03-06,RC-008,10.8,7.8,5.2,0.5,1599.0,39.0,0.0,1638.0,REDUCED,REDUCED,Ko Zaw,2026-03-06 19:19:00
2026-03-07,RC-008,7.0,5.1,9.0,0.3,927.0,68.0,0.0,995.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-03-07 19:59:00
2026-03-08,RC-008,6.8,4.9,9.2,0.4,1183.0,69.0,0.0,1252.0,FULL,FULL,U Aung Ko,2026-03-08 20:11:00
2026-03-09,RC-008,10.5,8.4,5.5,0.5,1554.0,41.0,0.0,1595.0,FULL,FULL,Ma Thida,2026-03-09 20:56:00
2026-03-10,RC-008,12.0,11.1,4.0,0.8,2386.0,30.0,0.0,2416.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-03-10 19:05:00
2026-03-11,RC-008,9.4,7.5,6.6,0.6,1876.0,50.0,0.0,1926.0,FULL,FULL,Daw Su,2026-03-11 19:56:00
2026-03-12,RC-008,8.6,6.7,7.4,0.5,1581.0,56.0,0.0,1637.0,FULL,FULL,U Kyaw,2026-03-12 19:04:00
2026-03-13,RC-008,8.8,8.4,7.2,0.5,1504.0,54.0,0.0,1558.0,FULL,FULL,U Kyaw,2026-03-13 19:13:00
2026-03-14,RC-008,5.8,5.3,10.2,0.3,947.0,76.0,0.0,1023.0,SELECTIVE,SELECTIVE,U Kyaw,2026-03-14 20:38:00
2026-03-15,RC-008,7.3,7.2,8.7,0.5,1560.0,65.0,0.0,1625.0,FULL,FULL,Ma Thida,2026-03-15 19:19:00
2026-03-16,RC-008,10.0,7.6,6.0,0.5,1579.0,45.0,0.0,1624.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-03-16 18:27:00
2026-03-17,RC-008,10.4,9.7,5.6,0.7,2275.0,42.0,0.0,2317.0,FULL,FULL,Daw Su,2026-03-17 18:59:00
2026-03-18,RC-008,11.3,9.5,4.7,0.6,1852.0,35.0,0.0,1887.0,FULL,FULL,U Aung Ko,2026-03-18 21:21:00
2026-03-19,RC-008,9.8,7.2,6.2,0.4,1221.0,46.0,0.0,1267.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-03-19 20:59:00
2026-03-20,RC-008,10.4,9.3,5.6,0.6,1830.0,42.0,0.0,1872.0,REDUCED,REDUCED,U Aung Ko,2026-03-20 19:55:00
2026-03-21,RC-008,5.2,4.0,10.8,0.2,613.0,81.0,0.0,694.0,FULL,FULL,Ma Thida,2026-03-21 20:58:00
2026-03-22,RC-008,6.4,6.2,9.6,0.4,1252.0,72.0,0.0,1324.0,SELECTIVE,SELECTIVE,Ma Thida,2026-03-22 21:15:00
2026-03-23,RC-008,10.3,9.3,5.7,0.7,2221.0,43.0,0.0,2264.0,FULL,FULL,Ma Thida,2026-03-23 19:24:00
2026-03-24,RC-008,11.0,9.1,5.0,0.7,2224.0,38.0,0.0,2262.0,FULL,FULL,Ko Zaw,2026-03-24 20:49:00
2026-03-25,RC-008,11.8,10.1,4.2,0.8,2584.0,32.0,0.0,2616.0,REDUCED,REDUCED,U Aung Ko,2026-03-25 18:29:00
2026-03-26,RC-008,10.8,9.5,5.2,0.8,2538.0,39.0,0.0,2577.0,SELECTIVE,SELECTIVE,Daw Su,2026-03-26 18:59:00
2026-03-27,RC-008,10.4,9.2,5.6,0.6,1979.0,42.0,0.0,2021.0,FULL,FULL,U Kyaw,2026-03-27 18:41:00
2026-03-28,RC-008,5.3,4.9,10.7,0.3,951.0,80.0,0.0,1031.0,FULL,FULL,Ko Zaw,2026-03-28 20:07:00
2026-03-29,RC-008,7.3,6.1,8.7,0.5,1709.0,65.0,0.0,1774.0,FULL,FULL,Daw Su,2026-03-29 21:55:00
2025-10-01,RC-009,9.1,7.9,6.9,0.5,1420.0,43.0,0.0,1463.0,FULL,FULL,U Aung Ko,2025-10-01 19:01:00
2025-10-02,RC-009,6.5,6.3,9.5,0.3,839.0,59.0,0.0,898.0,FULL,FULL,Ko Zaw,2025-10-02 20:07:00
2025-10-03,RC-009,9.6,6.7,6.4,0.4,1148.0,40.0,0.0,1188.0,FULL,FULL,U Kyaw,2025-10-03 20:44:00
2025-10-04,RC-009,4.0,3.1,12.0,0.1,295.0,75.0,0.0,370.0,FULL,FULL,U Kyaw,2025-10-04 21:39:00
2025-10-05,RC-009,5.2,5.1,10.8,0.3,845.0,68.0,0.0,913.0,FULL,FULL,Daw Su,2025-10-05 19:38:00
2025-10-06,RC-009,9.9,7.3,6.1,0.3,848.0,38.0,0.0,886.0,FULL,FULL,Daw Su,2025-10-06 19:05:00
2025-10-07,RC-009,8.0,7.4,8.0,0.4,1192.0,50.0,0.0,1242.0,FULL,FULL,Ma Thida,2025-10-07 20:46:00
2025-10-08,RC-009,8.6,6.3,7.4,0.4,1170.0,46.0,0.0,1216.0,FULL,FULL,Ko Zaw,2025-10-08 19:53:00
2025-10-09,RC-009,8.9,7.5,7.1,0.5,1417.0,44.0,0.0,1461.0,FULL,FULL,Ko Zaw,2025-10-09 20:45:00
2025-10-10,RC-009,9.3,7.3,6.7,0.4,1169.0,42.0,0.0,1211.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-10-10 19:39:00
2025-10-11,RC-009,6.0,5.7,10.0,0.4,1140.0,62.0,0.0,1202.0,REDUCED,REDUCED,U Kyaw,2025-10-11 20:30:00
2025-10-12,RC-009,1.6,1.1,14.4,0.1,286.0,90.0,0.0,376.0,FULL,FULL,Ma Thida,2025-10-12 18:44:00
2025-10-13,RC-009,7.5,5.8,8.5,0.4,1168.0,53.0,0.0,1221.0,FULL,FULL,U Aung Ko,2025-10-13 18:18:00
2025-10-14,RC-009,7.9,7.1,8.1,0.4,1102.0,51.0,0.0,1153.0,FULL,FULL,Daw Su,2025-10-14 18:14:00
2025-10-15,RC-009,8.9,7.4,7.1,0.4,1110.0,44.0,0.0,1154.0,FULL,FULL,Daw Su,2025-10-15 19:19:00
2025-10-16,RC-009,9.7,7.5,6.3,0.4,1150.0,39.0,0.0,1189.0,FULL,FULL,Ko Zaw,2025-10-16 20:21:00
2025-10-17,RC-009,7.5,6.4,8.5,0.3,854.0,53.0,0.0,907.0,FULL,FULL,U Aung Ko,2025-10-17 19:57:00
2025-10-18,RC-009,7.7,7.4,8.3,0.4,1182.0,52.0,0.0,1234.0,FULL,FULL,U Aung Ko,2025-10-18 20:40:00
2025-10-19,RC-009,3.8,3.7,12.2,0.2,573.0,76.0,0.0,649.0,FULL,FULL,U Aung Ko,2025-10-19 19:52:00
2025-10-20,RC-009,10.7,8.8,5.3,0.4,1131.0,33.0,0.0,1164.0,FULL,FULL,U Kyaw,2025-10-20 19:35:00
2025-10-21,RC-009,8.6,7.9,7.4,0.4,1224.0,46.0,0.0,1270.0,FULL,FULL,U Kyaw,2025-10-21 20:38:00
2025-10-22,RC-009,7.6,5.7,8.4,0.3,878.0,52.0,0.0,930.0,FULL,FULL,Ma Thida,2025-10-22 19:29:00
2025-10-23,RC-009,8.8,8.0,7.2,0.5,1478.0,45.0,0.0,1523.0,FULL,FULL,U Aung Ko,2025-10-23 18:33:00
2025-10-24,RC-009,8.0,6.8,8.0,0.5,1418.0,50.0,0.0,1468.0,FULL,FULL,Daw Su,2025-10-24 21:40:00
2025-10-25,RC-009,7.2,6.6,8.8,0.4,1164.0,55.0,0.0,1219.0,FULL,FULL,Ma Thida,2025-10-25 19:13:00
2025-10-26,RC-009,6.0,5.4,10.0,0.3,889.0,62.0,0.0,951.0,FULL,FULL,U Kyaw,2025-10-26 21:14:00
2025-10-27,RC-009,7.0,5.2,9.0,0.3,859.0,56.0,0.0,915.0,FULL,FULL,Daw Su,2025-10-27 19:53:00
2025-10-28,RC-009,8.5,8.0,7.5,0.5,1492.0,47.0,0.0,1539.0,FULL,FULL,U Aung Ko,2025-10-28 19:27:00
2025-10-29,RC-009,5.7,4.9,10.3,0.3,872.0,64.0,0.0,936.0,SELECTIVE,SELECTIVE,U Kyaw,2025-10-29 20:09:00
2025-10-30,RC-009,8.9,6.7,7.1,0.3,879.0,44.0,0.0,923.0,REDUCED,REDUCED,Ma Thida,2025-10-30 19:23:00
2025-10-31,RC-009,9.0,8.8,7.0,0.5,1452.0,44.0,0.0,1496.0,FULL,FULL,Daw Su,2025-10-31 19:12:00
2025-11-01,RC-009,4.6,3.3,11.4,0.2,620.0,71.0,0.0,691.0,FULL,FULL,Ma Thida,2025-11-01 20:37:00
2025-11-02,RC-009,3.8,3.1,12.2,0.2,590.0,76.0,0.0,666.0,FULL,FULL,Ma Thida,2025-11-02 18:48:00
2025-11-03,RC-009,8.2,7.5,7.8,0.5,1432.0,49.0,0.0,1481.0,FULL,FULL,Ko Zaw,2025-11-03 19:10:00
2025-11-04,RC-009,9.1,8.3,6.9,0.4,1204.0,43.0,0.0,1247.0,REDUCED,REDUCED,U Kyaw,2025-11-04 19:28:00
2025-11-05,RC-009,9.4,6.6,6.6,0.4,1138.0,41.0,0.0,1179.0,FULL,FULL,U Aung Ko,2025-11-05 18:36:00
2025-11-06,RC-009,10.3,8.5,5.7,0.4,1182.0,36.0,0.0,1218.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-11-06 19:28:00
2025-11-07,RC-009,7.6,6.0,8.4,0.4,1111.0,52.0,0.0,1163.0,FULL,FULL,U Aung Ko,2025-11-07 20:06:00
2025-11-08,RC-009,5.4,4.0,10.6,0.2,565.0,66.0,0.0,631.0,FULL,FULL,Daw Su,2025-11-08 20:26:00
2025-11-09,RC-009,5.7,4.8,10.3,0.2,639.0,64.0,0.0,703.0,FULL,FULL,U Kyaw,2025-11-09 20:04:00
2025-11-10,RC-009,7.2,5.9,8.8,0.4,1294.0,55.0,0.0,1349.0,SELECTIVE,SELECTIVE,U Kyaw,2025-11-10 20:18:00
2025-11-11,RC-009,7.8,5.7,8.2,0.3,955.0,51.0,0.0,1006.0,FULL,FULL,U Kyaw,2025-11-11 18:35:00
2025-11-12,RC-009,7.3,5.3,8.7,0.3,947.0,54.0,0.0,1001.0,FULL,FULL,U Aung Ko,2025-11-12 20:00:00
2025-11-13,RC-009,7.8,5.8,8.2,0.3,941.0,51.0,0.0,992.0,FULL,FULL,Ma Thida,2025-11-13 19:37:00
2025-11-14,RC-009,8.4,7.0,7.6,0.4,1215.0,48.0,0.0,1263.0,FULL,FULL,U Aung Ko,2025-11-14 20:42:00
2025-11-15,RC-009,4.7,3.4,11.3,0.2,619.0,71.0,0.0,690.0,FULL,FULL,Daw Su,2025-11-15 20:50:00
